StateWellID,Latitude,Longitude,Fluoride_avg,WellDepth,Rainfall,Elevation,Tmin,claytotal_l,awc_l,pi_r,ph_r
1129102,34.615278,-101.487778,4.58,163,520.7902159,1020,6.68392354,35,0.119999997,18,8
1134501,34.445556,-101.823611,1.65,254,500.6407466,1075,6.34943516,35,0.119999997,18,8
1141405,34.321389,-101.993334,1.86,330,464.3015245,1086,6.32672454,35,0.119999997,18,8
1117807,34.631944,-101.955278,2.723333333,211,487.7150962,1112,6.00028455,22,0.100000001,21,8.300000191
2446501,33.327222,-102.326389,4.16,150,451.0296033,1037,7.7381996,10,0.119999997,10,7.5
2454605,33.1872222,-102.2716667,3.24,151,448.0689499,1009,8.02454283,10,0.119999997,10,7.5
2444802,33.260278,-102.576111,5.38,168,433.4955852,1076,7.43505415,15,0.119999997,17,8.300000191
2453103,33.227778,-102.464445,4.475,154,441.6193346,1048,7.70325405,15,0.119999997,17,8.300000191
2454609,33.1833333,-102.2619444,3.89,152,448.177453,1007,8.04244735,5,0.109999999,6,8
2454610,33.168611,-102.276111,3.92,141,447.7451541,1007,8.03869574,5,0.109999999,6,8
2454907,33.148611,-102.273889,2.966666667,150,447.5023716,1003,8.05975306,5,0.109999999,6,8
2455202,33.2375,-102.168333,5.275,50,453.1331299,995,8.16211634,5,0.109999999,6,8
2455302,33.2375,-102.153334,5.5,45,454.2026513,993,8.18255281,5,0.109999999,6,8
2461502,33.045834,-102.431944,6.653333333,150,438.3935864,1016,8.00700443,5,0.109999999,6,8
2461503,33.044167,-102.433611,7.913333333,150,438.2923769,1016,8.00646709,5,0.109999999,6,8
2461703,33.019444,-102.4675,4.243333333,165,436.7038122,1020,7.98526353,5,0.109999999,6,8
2461704,33.021944,-102.462223,5.29,186,436.9129801,1019,7.98965859,5,0.109999999,6,8
2462202,33.1225,-102.293056,3.55,165,446.5453549,1003,8.06669497,5,0.109999999,6,8
528303,35.603889,-100.505278,1.34,390,620.3242448,878,6.93790508,25,0.100000001,17.5,8.199999809
538511,35.456112,-100.308612,0.5,126,594.5266328,770,7.38068744,30,0.119999997,27,7.900000095
538512,35.4527778,-100.3083333,0.190666667,132,594.2585332,770,7.38432467,30,0.119999997,27,7.900000095
539705,35.401945,-100.245,0.5,66,592.6152556,766,7.49875421,1,0.02,2,6.5
539706,35.403889,-100.249167,0.1,136,592.3187442,767,7.49306685,1,0.02,2,6.5
2608205,32.965278,-103.061945,1.0075,260,406.5268217,1125,7.64460346,18,0.079999998,9,8.199999809
2548803,33.261389,-103.057501,4.226666667,60,409.3494168,1157,7.05415254,10,0.100000001,10,8.199999809
2707606,32.924722,-102.126389,4.266666667,117,445.8163468,949,8.41058003,8,0.100000001,10,8
2707607,32.9322222,-102.1277778,4.976666667,120,446.2072419,949,8.40377262,8,0.100000001,10,8
2809601,32.8110361,-101.9148194,4.67,154,449.2747592,915,8.57906296,8,0.100000001,10,8
2732601,32.5602778,-102.0197222,5.6,127,430.1880168,888,9.388056,8,0.100000001,10,8
2732702,32.5411111,-102.1177778,3.57,65,420.3861533,889,9.54539287,8,0.100000001,10,8
2802801,32.886667,-101.831111,4.27,101,471.1576858,913,8.72474756,8,0.100000001,10,8
2809804,32.7569444,-101.9580556,1.76,190,441.7356618,911,8.57013133,8,0.100000001,10,8
2817115,32.7316667,-101.9766667,4.05,150,440.2248047,908,8.59834267,8,0.100000001,10,8
2817509,32.699445,-101.931667,3.38,187,441.1674344,900,8.70651345,8,0.100000001,10,8
2818101,32.745,-101.866389,4.295,125,448.6700248,900,8.69661249,8,0.100000001,10,8
2825902,32.535278,-101.898334,5.023333333,140,440.0084023,856,9.66812616,8,0.100000001,10,8
2827201,32.6141667,-101.7008333,4.333333333,150,471.7189132,855,9.37525357,8,0.100000001,10,8
636703,35.3841667,-101.5966667,1.2964,763,521.8253822,1080,6.34177529,27,0.119999997,21,7.900000095
636707,35.383055,-101.607501,1.316095238,800,520.4171769,1079,6.36161638,27,0.119999997,21,7.900000095
636922,35.4144444,-101.5036111,1.066111111,748,531.2449811,1064,6.31546936,27,0.119999997,21,7.900000095
637412,35.430833,-101.4975,1.033666667,790,531.389972,1059,6.3472905,27,0.119999997,21,7.900000095
644203,35.371389,-101.5475,1.29555,761,527.1904806,1076,6.31659692,27,0.119999997,21,7.900000095
644204,35.359445,-101.556389,1.340055556,732,526.1409208,1078,6.32767787,27,0.119999997,21,7.900000095
644205,35.365278,-101.556112,1.382157895,791,526.2529342,1078,6.32232952,27,0.119999997,21,7.900000095
644958,35.278611,-101.539445,1.426666667,366,526.8850346,1067,6.42166909,27,0.119999997,21,7.900000095
631505,35.566389,-101.17,0.526666667,440,542.0510784,978,6.8729518,20,0.119999997,21,8.199999809
638512,35.450278,-101.300834,0.46,660,537.6301993,1028,6.45545735,12,0.100000001,13,8.100000381
636810,35.385,-101.566389,1.310833333,770,525.3632041,1079,6.31365982,22,0.100000001,21,8.300000191
636811,35.3925,-101.5675,1.006666667,820,525.2482871,1078,6.3137208,22,0.100000001,21,8.300000191
636812,35.384445,-101.559723,1.291055556,760,526.0620501,1078,6.31188968,22,0.100000001,21,8.300000191
636813,35.3925,-101.560001,1.063736842,762,526.0488865,1077,6.31131564,22,0.100000001,21,8.300000191
636820,35.405,-101.5513889,1.15255,708,526.8851148,1074,6.31573783,22,0.100000001,21,8.300000191
636905,35.402778,-101.525,1.0278,862,529.4680766,1070,6.31047092,22,0.100000001,21,8.300000191
636907,35.404445,-101.508889,1.21505,758,530.8975819,1067,6.30756388,22,0.100000001,21,8.300000191
636909,35.3969444,-101.52,0.9133125,765,529.9402315,1069,6.30729837,22,0.100000001,21,8.300000191
636910,35.3972222,-101.5113889,1.15155,801,530.7069305,1068,6.30545533,22,0.100000001,21,8.300000191
636912,35.385556,-101.541111,22.98885,747,527.9273679,1074,6.30976017,22,0.100000001,21,8.300000191
636913,35.391389,-101.541389,23.01980952,766,527.9208196,1074,6.30917347,22,0.100000001,21,8.300000191
636914,35.395556,-101.524444,0.8696875,811,529.5341875,1070,6.30781749,22,0.100000001,21,8.300000191
636920,35.402778,-101.52,1.198055556,814,529.9255807,1069,6.30942883,22,0.100000001,21,8.300000191
636921,35.408334,-101.519444,1.079272727,812,529.9412883,1068,6.31326509,22,0.100000001,21,8.300000191
637413,35.4372222,-101.4975,0.90525,710,531.1974587,1057,6.36609891,22,0.100000001,21,8.300000191
637414,35.419444,-101.488889,1.06,828,532.3146759,1061,6.32024249,22,0.100000001,21,8.300000191
639604,35.450834,-101.135834,0.89,496,549.5522282,1011,6.53168867,22,0.100000001,21,8.300000191
644206,35.365556,-101.544722,1.312444444,825,527.3993694,1075,6.32047832,22,0.100000001,21,8.300000191
644304,35.36,-101.5211111,1.309681818,731,529.6255476,1070,6.32111341,22,0.100000001,21,8.300000191
644310,35.350278,-101.514445,1.51,721,530.1707287,1069,6.32597305,22,0.100000001,21,8.300000191
644701,35.266389,-101.596111,2.083333333,325,518.9103555,1073,6.47821231,22,0.100000001,21,8.300000191
644763,35.266112,-101.603612,2.195,296,517.9039557,1074,6.48132156,22,0.100000001,21,8.300000191
645517,35.328055,-101.445,1.14,760,536.1601164,1060,6.29390589,22,0.100000001,21,8.300000191
652201,35.230278,-101.560834,2.2,300,524.0205746,1067,6.46593479,22,0.100000001,21,8.300000191
655204,35.209167,-101.205001,1.19,630,557.4188772,1009,6.58522573,22,0.100000001,21,8.300000191
636807,35.3983333,-101.5561111,1.0396875,749,526.4400127,1076,6.3121394,27,0.119999997,21,7.900000095
636808,35.3827778,-101.5502778,25.94283333,759,527.0112969,1076,6.31106456,27,0.119999997,21,7.900000095
636809,35.391111,-101.551112,1.06525,760,526.9594841,1076,6.30983539,27,0.119999997,21,7.900000095
636816,35.3788889,-101.5566667,1.35535,856,526.3414795,1077,6.31337818,27,0.119999997,21,7.900000095
636817,35.3777778,-101.5433333,1.181888889,789,527.659659,1075,6.31267543,27,0.119999997,21,7.900000095
636819,35.407223,-101.545278,1.077125,845,527.4855743,1073,6.3170906,27,0.119999997,21,7.900000095
636915,35.386111,-101.532778,1.056055556,735,528.7302799,1072,6.30912961,27,0.119999997,21,7.900000095
636916,35.392778,-101.532778,0.965210526,758,528.7514755,1072,6.30856246,27,0.119999997,21,7.900000095
644207,35.359445,-101.544445,1.274222222,812,527.3491912,1075,6.32548831,27,0.119999997,21,7.900000095
645315,35.349167,-101.394445,1.08,692,538.4224475,1054,6.26559414,22,0.100000001,23,8.199999809
646306,35.369722,-101.261112,0.91,645,541.4890328,1033,6.3724582,22,0.100000001,23,8.199999809
647512,35.300556,-101.1775,0.685,447,551.2129505,1013,6.53887735,22,0.100000001,23,8.199999809
639511,35.420833,-101.186111,0.61,778,545.2344253,1021,6.4853482,55,0.109999999,44,7.800000191
644305,35.360001,-101.515278,1.342857143,671,530.172476,1069,6.31962405,55,0.109999999,44,7.800000191
644306,35.360278,-101.508612,1.29375,643,530.7877049,1068,6.31727583,55,0.109999999,44,7.800000191
656409,35.202501,-101.113889,0.89,572,563.2538069,995,6.65630023,55,0.109999999,44,7.800000191
757601,35.062501,-102.901667,1.09,284,454.8545335,1311,5.46027139,22,0.100000001,21,8.5
762823,35.006389,-102.313889,1.996666667,320,480.5703437,1182,5.60506919,22,0.100000001,21,8.5
1007806,34.896389,-102.185,3.9,225,482.7098325,1146,5.84598749,10,0.100000001,14,7.199999809
1009701,34.776944,-102.963056,1.52,180,457.7929871,1309,5.6458646,10,0.100000001,14,7.199999809
763203,35.099722,-102.168611,2.412,289,477.5347943,1168,5.64128012,28,0.119999997,22,8.199999809
763204,35.102223,-102.176667,3.155866667,253,477.4333866,1170,5.63041718,28,0.119999997,22,8.199999809
1001401,34.9302778,-102.9752778,1.04,172,454.8790908,1324,5.57469572,28,0.119999997,22,8.199999809
1004603,34.925278,-102.523611,1.7,318,482.2005641,1220,5.46951868,28,0.119999997,22,8.199999809
1013536,34.805001,-102.420555,3.463333333,368,486.0156801,1174,5.66732793,28,0.119999997,22,8.199999809
750401,35.177222,-102.854445,2.7,185,452.1599953,1296,5.43276469,22,0.100000001,21,8.300000191
751401,35.1669444,-102.7455556,1.105,270,460.0234854,1282,5.3594408,22,0.100000001,21,8.300000191
758402,35.061389,-102.853612,0.566666667,280,459.1531244,1299,5.43908327,22,0.100000001,21,8.300000191
758601,35.0475,-102.7638889,0.766666667,368,465.7987919,1284,5.42830556,22,0.100000001,21,8.300000191
760101,35.1019444,-102.6055556,1.4,420,468.8738364,1260,5.33914888,22,0.100000001,21,8.300000191
760102,35.102501,-102.600278,1.36,420,468.9793811,1259,5.33550039,22,0.100000001,21,8.300000191
760901,35.031389,-102.5175,2.2,302,475.5405618,1234,5.39955822,22,0.100000001,21,8.300000191
761115,35.086667,-102.490278,1.89,415,472.6477688,1232,5.37217283,22,0.100000001,21,8.300000191
761224,35.103889,-102.436389,1.66,314,473.3225335,1222,5.38254033,22,0.100000001,21,8.300000191
761601,35.071667,-102.393056,1.94,285,476.2203086,1209,5.44824803,22,0.100000001,21,8.300000191
761902,35.011945,-102.398056,1.96,417,479.2734318,1200,5.51590831,22,0.100000001,21,8.300000191
762201,35.085,-102.311112,2.1,263,477.3482342,1191,5.52351825,22,0.100000001,21,8.300000191
1002502,34.9286111,-102.8166667,1.19,328,467.3238816,1292,5.4509285,22,0.100000001,21,8.300000191
1003201,34.975,-102.671111,1.28,396,473.4701373,1263,5.41189269,22,0.100000001,21,8.300000191
1004202,34.999167,-102.556112,1.62,373,476.8138734,1243,5.3826804,22,0.100000001,21,8.300000191
1005225,34.969722,-102.438056,2.36,375,481.2943439,1206,5.50644328,22,0.100000001,21,8.300000191
1005905,34.902501,-102.407223,1.4525,427,484.4336526,1180,5.65052076,22,0.100000001,21,8.300000191
1006302,34.986111,-102.255278,2.3,282,481.8026129,1170,5.69968146,22,0.100000001,21,8.300000191
1006403,34.935278,-102.359445,1.87,385,483.0380319,1177,5.6687383,22,0.100000001,21,8.300000191
1011403,34.795,-102.7091667,3.746666667,280,479.4059211,1233,5.48895898,22,0.100000001,21,8.300000191
1012302,34.852223,-102.506112,0.03,328,484.3352893,1193,5.58422457,22,0.100000001,21,8.300000191
1013233,34.835,-102.420278,1.53,412,485.7737348,1175,5.67069879,22,0.100000001,21,8.300000191
1013509,34.829722,-102.439445,2.78,453,485.7643854,1179,5.6521673,22,0.100000001,21,8.300000191
1013601,34.827778,-102.400556,2.75,320,485.7809243,1171,5.69198125,22,0.100000001,21,8.300000191
1013607,34.820278,-102.401389,3.03,204,485.8589689,1171,5.68893462,22,0.100000001,21,8.300000191
1013618,34.801945,-102.399445,1.8,370,486.0335664,1171,5.68207235,22,0.100000001,21,8.300000191
1013806,34.779167,-102.445834,2.15,400,486.0287355,1179,5.63788029,22,0.100000001,21,8.300000191
1014101,34.844445,-102.335278,2.44,120,484.7835527,1158,5.76992717,22,0.100000001,21,8.300000191
1021201,34.749722,-102.424167,2.53,355,486.633158,1178,5.62730623,22,0.100000001,21,8.300000191
763205,35.109445,-102.176667,3.477789474,304,476.9874328,1171,5.6157287,27,0.119999997,21,7.900000095
1003601,34.919167,-102.650556,1.02,385,477.0331598,1252,5.41688342,27,0.119999997,21,7.900000095
755703,35.16,-102.2255556,2.3,380,474.5575764,1185,5.50668628,27,0.159999996,23,7.300000191
763202,35.094722,-102.202778,2.61,290,477.9029869,1172,5.6305448,27,0.159999996,23,7.300000191
763206,35.116667,-102.176667,153.9357,319,476.5338047,1173,5.60092287,27,0.159999996,23,7.300000191
763207,35.116667,-102.168611,215.6446667,320,476.4294539,1172,5.60632883,27,0.159999996,23,7.300000191
763209,35.109445,-102.185556,3.486789474,298,477.0571415,1172,5.61081591,27,0.159999996,23,7.300000191
763210,35.115834,-102.185556,3.640666667,295,476.6776886,1174,5.59795232,27,0.159999996,23,7.300000191
